player_name,team_name,shot_distance,shot_attempted_flag,shot_made_flag,accuracy,shot_type,league_average
Jack White,Denver Nuggets,0,1,1,1,2s,0.76
Ish Smith,Denver Nuggets,0,2,1,0.5,2s,0.76
Thomas Bryant,Denver Nuggets,0,11,4,0.36,2s,0.76
Reggie Jackson,Denver Nuggets,0,2,2,1,2s,0.76
Peyton Watson,Denver Nuggets,0,6,3,0.5,2s,0.76
James Wiseman,Golden State Warriors,0,17,14,0.82,2s,0.76
Stephen Curry,Golden State Warriors,0,18,13,0.72,2s,0.76
Andrew Wiggins,Golden State Warriors,0,29,18,0.62,2s,0.76
Kevon Looney,Golden State Warriors,0,104,74,0.71,2s,0.76
JaMychal Green,Golden State Warriors,0,42,29,0.69,2s,0.76
Draymond Green,Golden State Warriors,0,38,23,0.61,2s,0.76
Jordan Poole,Golden State Warriors,0,26,21,0.81,2s,0.76
Jonathan Kuminga,Golden State Warriors,0,61,44,0.72,2s,0.76
Moses Moody,Golden State Warriors,0,16,15,0.94,2s,0.76
Ty Jerome,Golden State Warriors,0,5,5,1,2s,0.76
Anthony Lamb,Golden State Warriors,0,18,12,0.67,2s,0.76
Klay Thompson,Golden State Warriors,0,13,9,0.69,2s,0.76
Donte DiVincenzo,Golden State Warriors,0,25,14,0.56,2s,0.76
Ryan Rollins,Golden State Warriors,0,2,2,1,2s,0.76
Andre Iguodala,Golden State Warriors,0,2,2,1,2s,0.76
Patrick Baldwin,Golden State Warriors,0,1,1,1,2s,0.76
Gary Payton II,Golden State Warriors,0,6,3,0.5,2s,0.76
Jalen Green,Houston Rockets,0,34,25,0.74,2s,0.76
Bruno Fernando,Houston Rockets,0,19,11,0.58,2s,0.76
Kenyon Martin Jr.,Houston Rockets,0,80,68,0.85,2s,0.76
Alperen Sengun,Houston Rockets,0,94,55,0.59,2s,0.76
Tari Eason,Houston Rockets,0,99,64,0.65,2s,0.76
Josh Christopher,Houston Rockets,0,10,6,0.6,2s,0.76
Jabari Smith Jr.,Houston Rockets,0,40,29,0.73,2s,0.76
Eric Gordon,Houston Rockets,0,5,5,1,2s,0.76
Usman Garuba,Houston Rockets,0,25,13,0.52,2s,0.76
Kevin Porter Jr.,Houston Rockets,0,14,13,0.93,2s,0.76
Jae'Sean Tate,Houston Rockets,0,13,8,0.62,2s,0.76
Garrison Mathews,Houston Rockets,0,2,1,0.5,2s,0.76
Daishen Nix,Houston Rockets,0,5,3,0.6,2s,0.76
Boban Marjanovic,Houston Rockets,0,9,6,0.67,2s,0.76
TyTy Washington Jr.,Houston Rockets,0,3,3,1,2s,0.76
Ivica Zubac,LA Clippers,0,129,91,0.71,2s,0.76
Marcus Morris Sr.,LA Clippers,0,13,11,0.85,2s,0.76
Norman Powell,LA Clippers,0,34,23,0.68,2s,0.76
Paul George,LA Clippers,0,27,20,0.74,2s,0.76
Kawhi Leonard,LA Clippers,0,28,22,0.79,2s,0.76
Terance Mann,LA Clippers,0,44,35,0.8,2s,0.76
John Wall,LA Clippers,0,5,5,1,2s,0.76
Luke Kennard,LA Clippers,0,2,1,0.5,2s,0.76
Reggie Jackson,LA Clippers,0,16,12,0.75,2s,0.76
Amir Coffey,LA Clippers,0,5,5,1,2s,0.76
Nicolas Batum,LA Clippers,0,17,14,0.82,2s,0.76
Moses Brown,LA Clippers,0,33,19,0.58,2s,0.76
Moussa Diabate,LA Clippers,0,12,6,0.5,2s,0.76
Brandon Boston Jr.,LA Clippers,0,6,3,0.5,2s,0.76
Robert Covington,LA Clippers,0,14,9,0.64,2s,0.76
Mason Plumlee,LA Clippers,0,26,19,0.73,2s,0.76
Eric Gordon,LA Clippers,0,2,0,0,2s,0.76
Russell Westbrook,LA Clippers,0,20,15,0.75,2s,0.76
Bones Hyland,LA Clippers,0,5,4,0.8,2s,0.76
Anthony Davis,Los Angeles Lakers,0,129,107,0.83,2s,0.76
LeBron James,Los Angeles Lakers,0,91,76,0.84,2s,0.76
Russell Westbrook,Los Angeles Lakers,0,28,21,0.75,2s,0.76
Lonnie Walker IV,Los Angeles Lakers,0,15,9,0.6,2s,0.76
Kendrick Nunn,Los Angeles Lakers,0,6,4,0.67,2s,0.76
Juan Toscano-Anderson,Los Angeles Lakers,0,6,6,1,2s,0.76
Damian Jones,Los Angeles Lakers,0,11,10,0.91,2s,0.76
Austin Reaves,Los Angeles Lakers,0,19,17,0.89,2s,0.76
Wenyen Gabriel,Los Angeles Lakers,0,48,33,0.69,2s,0.76
Troy Brown Jr.,Los Angeles Lakers,0,7,7,1,2s,0.76
Thomas Bryant,Los Angeles Lakers,0,45,39,0.87,2s,0.76
Max Christie,Los Angeles Lakers,0,2,1,0.5,2s,0.76
Scotty Pippen Jr.,Los Angeles Lakers,0,1,0,0,2s,0.76
Patrick Beverley,Los Angeles Lakers,0,6,4,0.67,2s,0.76
Dennis Schroder,Los Angeles Lakers,0,11,2,0.18,2s,0.76
Sterling Brown,Los Angeles Lakers,0,1,0,0,2s,0.76
Rui Hachimura,Los Angeles Lakers,0,19,15,0.79,2s,0.76
Jarred Vanderbilt,Los Angeles Lakers,0,27,16,0.59,2s,0.76
Malik Beasley,Los Angeles Lakers,0,2,2,1,2s,0.76
D'Angelo Russell,Los Angeles Lakers,0,3,3,1,2s,0.76
Davon Reed,Los Angeles Lakers,0,1,1,1,2s,0.76
Mo Bamba,Los Angeles Lakers,0,5,3,0.6,2s,0.76
Jimmy Butler,Miami Heat,0,74,59,0.8,2s,0.76
Caleb Martin,Miami Heat,0,31,22,0.71,2s,0.76
Bam Adebayo,Miami Heat,0,116,83,0.72,2s,0.76
Max Strus,Miami Heat,0,24,16,0.67,2s,0.76
Gabe Vincent,Miami Heat,0,7,7,1,2s,0.76
Nikola Jovic,Miami Heat,0,3,3,1,2s,0.76
Duncan Robinson,Miami Heat,0,3,2,0.67,2s,0.76
Kyle Lowry,Miami Heat,0,5,3,0.6,2s,0.76
Tyler Herro,Miami Heat,0,11,7,0.64,2s,0.76
Dewayne Dedmon,Miami Heat,0,10,4,0.4,2s,0.76
Haywood Highsmith,Miami Heat,0,16,11,0.69,2s,0.76
Jamal Cain,Miami Heat,0,6,5,0.83,2s,0.76
Victor Oladipo,Miami Heat,0,9,8,0.89,2s,0.76
Orlando Robinson,Miami Heat,0,10,5,0.5,2s,0.76
Cody Zeller,Miami Heat,0,13,11,0.85,2s,0.76
Kevin Love,Miami Heat,0,4,3,0.75,2s,0.76
Omer Yurtseven,Miami Heat,0,2,1,0.5,2s,0.76
Udonis Haslem,Miami Heat,0,1,0,0,2s,0.76
Wesley Matthews,Milwaukee Bucks,0,3,1,0.33,2s,0.76
Bobby Portis,Milwaukee Bucks,0,83,54,0.65,2s,0.76
Giannis Antetokounmpo,Milwaukee Bucks,0,172,149,0.87,2s,0.76
Grayson Allen,Milwaukee Bucks,0,21,18,0.86,2s,0.76
Jordan Nwora,Milwaukee Bucks,0,11,5,0.45,2s,0.76
Brook Lopez,Milwaukee Bucks,0,111,85,0.77,2s,0.76
George Hill,Milwaukee Bucks,0,13,10,0.77,2s,0.76
Jrue Holiday,Milwaukee Bucks,0,49,40,0.82,2s,0.76
MarJon Beauchamp,Milwaukee Bucks,0,24,16,0.67,2s,0.76
Jevon Carter,Milwaukee Bucks,0,12,8,0.67,2s,0.76
Serge Ibaka,Milwaukee Bucks,0,6,6,1,2s,0.76
Sandro Mamukelashvili,Milwaukee Bucks,0,8,6,0.75,2s,0.76
Thanasis Antetokounmpo,Milwaukee Bucks,0,5,2,0.4,2s,0.76
Pat Connaughton,Milwaukee Bucks,0,15,12,0.8,2s,0.76
Khris Middleton,Milwaukee Bucks,0,8,5,0.63,2s,0.76
AJ Green,Milwaukee Bucks,0,2,1,0.5,2s,0.76
Joe Ingles,Milwaukee Bucks,0,5,4,0.8,2s,0.76
Goran Dragic,Milwaukee Bucks,0,1,1,1,2s,0.76
Rudy Gobert,Minnesota Timberwolves,0,178,137,0.77,2s,0.76
Jaden McDaniels,Minnesota Timberwolves,0,68,56,0.82,2s,0.76
Anthony Edwards,Minnesota Timberwolves,0,107,83,0.78,2s,0.76
Taurean Prince,Minnesota Timberwolves,0,11,10,0.91,2s,0.76
Jaylen Nowell,Minnesota Timberwolves,0,46,38,0.83,2s,0.76
Karl-Anthony Towns,Minnesota Timberwolves,0,22,20,0.91,2s,0.76
Naz Reid,Minnesota Timberwolves,0,55,50,0.91,2s,0.76
D'Angelo Russell,Minnesota Timberwolves,0,14,8,0.57,2s,0.76
Kyle Anderson,Minnesota Timberwolves,0,36,25,0.69,2s,0.76
Austin Rivers,Minnesota Timberwolves,0,10,10,1,2s,0.76
Jordan McLaughlin,Minnesota Timberwolves,0,5,4,0.8,2s,0.76
A.J. Lawson,Minnesota Timberwolves,0,1,1,1,2s,0.76
Josh Minott,Minnesota Timberwolves,0,6,5,0.83,2s,0.76
Wendell Moore Jr.,Minnesota Timberwolves,0,10,8,0.8,2s,0.76
Nathan Knight,Minnesota Timberwolves,0,8,6,0.75,2s,0.76
Bryn Forbes,Minnesota Timberwolves,0,1,1,1,2s,0.76
Luka Garza,Minnesota Timberwolves,0,13,9,0.69,2s,0.76
Matt Ryan,Minnesota Timberwolves,0,2,2,1,2s,0.76
Nickeil Alexander-Walker,Minnesota Timberwolves,0,5,5,1,2s,0.76
Mike Conley,Minnesota Timberwolves,0,2,2,1,2s,0.76
Kyrie Irving,Brooklyn Nets,0,32,21,0.66,2s,0.76
Day'Ron Sharpe,Brooklyn Nets,0,61,44,0.72,2s,0.76
Nic Claxton,Brooklyn Nets,0,167,148,0.89,2s,0.76
Royce O'Neale,Brooklyn Nets,0,27,16,0.59,2s,0.76
Ben Simmons,Brooklyn Nets,0,38,32,0.84,2s,0.76
Kevin Durant,Brooklyn Nets,0,23,22,0.96,2s,0.76
Joe Harris,Brooklyn Nets,0,7,5,0.71,2s,0.76
David Duke Jr.,Brooklyn Nets,0,11,9,0.82,2s,0.76
Edmond Sumner,Brooklyn Nets,0,21,17,0.81,2s,0.76
Yuta Watanabe,Brooklyn Nets,0,19,16,0.84,2s,0.76
Cam Thomas,Brooklyn Nets,0,17,17,1,2s,0.76
T.J. Warren,Brooklyn Nets,0,10,9,0.9,2s,0.76
Kessler Edwards,Brooklyn Nets,0,2,1,0.5,2s,0.76
Markieff Morris,Brooklyn Nets,0,3,2,0.67,2s,0.76
Patty Mills,Brooklyn Nets,0,1,0,0,2s,0.76
Seth Curry,Brooklyn Nets,0,1,1,1,2s,0.76
Dorian Finney-Smith,Brooklyn Nets,0,17,12,0.71,2s,0.76
Mikal Bridges,Brooklyn Nets,0,18,14,0.78,2s,0.76
Cameron Johnson,Brooklyn Nets,0,17,17,1,2s,0.76
Spencer Dinwiddie,Brooklyn Nets,0,10,7,0.7,2s,0.76
Nerlens Noel,Brooklyn Nets,0,1,0,0,2s,0.76
RaiQuan Gray,Brooklyn Nets,0,2,1,0.5,2s,0.76
RJ Barrett,New York Knicks,0,96,75,0.78,2s,0.76
Julius Randle,New York Knicks,0,119,93,0.78,2s,0.76
Isaiah Hartenstein,New York Knicks,0,108,74,0.69,2s,0.76
Obi Toppin,New York Knicks,0,55,42,0.76,2s,0.76
Mitchell Robinson,New York Knicks,0,162,126,0.78,2s,0.76
Jalen Brunson,New York Knicks,0,35,27,0.77,2s,0.76
Cam Reddish,New York Knicks,0,25,18,0.72,2s,0.76
Immanuel Quickley,New York Knicks,0,41,32,0.78,2s,0.76
Derrick Rose,New York Knicks,0,9,6,0.67,2s,0.76
Jericho Sims,New York Knicks,0,52,41,0.79,2s,0.76
Evan Fournier,New York Knicks,0,2,1,0.5,2s,0.76
Quentin Grimes,New York Knicks,0,47,41,0.87,2s,0.76
Ryan Arcidiacono,New York Knicks,0,1,0,0,2s,0.76
Miles McBride,New York Knicks,0,9,6,0.67,2s,0.76
Josh Hart,New York Knicks,0,29,24,0.83,2s,0.76
Franz Wagner,Orlando Magic,0,76,55,0.72,2s,0.76
Bol Bol,Orlando Magic,0,62,58,0.94,2s,0.76
Wendell Carter Jr.,Orlando Magic,0,71,67,0.94,2s,0.76
Jalen Suggs,Orlando Magic,0,19,12,0.63,2s,0.76
R.J. Hampton,Orlando Magic,0,4,3,0.75,2s,0.76
Paolo Banchero,Orlando Magic,0,58,47,0.81,2s,0.76
Mo Bamba,Orlando Magic,0,34,25,0.74,2s,0.76
Cole Anthony,Orlando Magic,0,18,15,0.83,2s,0.76
Terrence Ross,Orlando Magic,0,4,3,0.75,2s,0.76
Kevon Harris,Orlando Magic,0,12,7,0.58,2s,0.76
Chuma Okeke,Orlando Magic,0,8,6,0.75,2s,0.76
Gary Harris,Orlando Magic,0,9,8,0.89,2s,0.76
Caleb Houstan,Orlando Magic,0,14,7,0.5,2s,0.76
Admiral Schofield,Orlando Magic,0,8,6,0.75,2s,0.76
Moritz Wagner,Orlando Magic,0,49,39,0.8,2s,0.76
Markelle Fultz,Orlando Magic,0,45,33,0.73,2s,0.76
Jonathan Isaac,Orlando Magic,0,11,7,0.64,2s,0.76
Goga Bitadze,Orlando Magic,0,16,13,0.81,2s,0.76
Jalen Smith,Indiana Pacers,0,59,47,0.8,2s,0.76
Tyrese Haliburton,Indiana Pacers,0,41,31,0.76,2s,0.76
Aaron Nesmith,Indiana Pacers,0,34,21,0.62,2s,0.76
Buddy Hield,Indiana Pacers,0,37,28,0.76,2s,0.76
Isaiah Jackson,Indiana Pacers,0,76,50,0.66,2s,0.76
Bennedict Mathurin,Indiana Pacers,0,68,48,0.71,2s,0.76
Andrew Nembhard,Indiana Pacers,0,19,16,0.84,2s,0.76
Terry Taylor,Indiana Pacers,0,11,10,0.91,2s,0.76
Goga Bitadze,Indiana Pacers,0,7,5,0.71,2s,0.76
Chris Duarte,Indiana Pacers,0,9,8,0.89,2s,0.76
Myles Turner,Indiana Pacers,0,59,46,0.78,2s,0.76
T.J. McConnell,Indiana Pacers,0,25,17,0.68,2s,0.76
Oshae Brissett,Indiana Pacers,0,27,14,0.52,2s,0.76
Kendall Brown,Indiana Pacers,0,1,1,1,2s,0.76
Trevelin Queen,Indiana Pacers,0,1,1,1,2s,0.76
Daniel Theis,Indiana Pacers,0,7,3,0.43,2s,0.76
Jordan Nwora,Indiana Pacers,0,19,14,0.74,2s,0.76
George Hill,Indiana Pacers,0,1,1,1,2s,0.76
James Johnson,Indiana Pacers,0,1,1,1,2s,0.76
Gabe York,Indiana Pacers,0,1,1,1,2s,0.76
Tobias Harris,Philadelphia 76ers,0,68,57,0.84,2s,0.76
Joel Embiid,Philadelphia 76ers,0,125,106,0.85,2s,0.76
P.J. Tucker,Philadelphia 76ers,0,18,9,0.5,2s,0.76
Tyrese Maxey,Philadelphia 76ers,0,41,30,0.73,2s,0.76
De'Anthony Melton,Philadelphia 76ers,0,32,23,0.72,2s,0.76
Georges Niang,Philadelphia 76ers,0,11,8,0.73,2s,0.76
