,xlocs,ylocs,shot_zone
2195,-39.21568635,-6.982758621,zone1
2196,-39.21568635,-23.18965517,zone12
2197,-39.21568635,-39.39655172,zone12
2198,-29.41176476,414.3965517,zone19
2199,-29.41176476,398.1896552,zone19
2200,-29.41176476,381.9827586,zone19
2201,-29.41176476,365.7758621,zone19
2202,-29.41176476,349.5689655,zone19
2203,-29.41176476,333.362069,zone19
2204,-29.41176476,317.1551724,zone18
2205,-29.41176476,300.9482759,zone18
2206,-29.41176476,284.7413793,zone18
2207,-29.41176476,268.5344828,zone17
2208,-29.41176476,252.3275862,zone17
2209,-29.41176476,236.1206897,zone17
2210,-29.41176476,219.9137931,zone9
2211,-29.41176476,203.7068966,zone9
2212,-29.41176476,187.5,zone9
2213,-29.41176476,171.2931034,zone9
2214,-29.41176476,155.0862069,zone2
2215,-29.41176476,138.8793103,zone2
2216,-29.41176476,122.6724138,zone2
2217,-29.41176476,106.4655172,zone2
2218,-29.41176476,90.25862069,zone4
2219,-29.41176476,74.05172414,zone4
2220,-29.41176476,57.84482759,zone4
2221,-29.41176476,41.63793103,zone12
2222,-29.41176476,25.43103448,zone1
2223,-29.41176476,9.224137931,zone1
2224,-29.41176476,-6.982758621,zone1
2225,-29.41176476,-23.18965517,zone1
2226,-29.41176476,-39.39655172,zone12
2227,-19.60784318,414.3965517,zone19
2228,-19.60784318,398.1896552,zone19
2229,-19.60784318,381.9827586,zone19
2230,-19.60784318,365.7758621,zone19
2231,-19.60784318,349.5689655,zone19
2232,-19.60784318,333.362069,zone19
2233,-19.60784318,317.1551724,zone18
2234,-19.60784318,300.9482759,zone18
2235,-19.60784318,284.7413793,zone18
2236,-19.60784318,268.5344828,zone17
2237,-19.60784318,252.3275862,zone17
2238,-19.60784318,236.1206897,zone9
2239,-19.60784318,219.9137931,zone9
2240,-19.60784318,203.7068966,zone9
2241,-19.60784318,187.5,zone9
2242,-19.60784318,171.2931034,zone9
2243,-19.60784318,155.0862069,zone2
2244,-19.60784318,138.8793103,zone2
2245,-19.60784318,122.6724138,zone2
2246,-19.60784318,106.4655172,zone2
2247,-19.60784318,90.25862069,zone4
2248,-19.60784318,74.05172414,zone4
2249,-19.60784318,57.84482759,zone4
2250,-19.60784318,41.63793103,zone4
2251,-19.60784318,25.43103448,zone1
2252,-19.60784318,9.224137931,zone1
2253,-19.60784318,-6.982758621,zone1
2254,-19.60784318,-23.18965517,zone1
2255,-19.60784318,-39.39655172,zone12
2256,-9.803921588,414.3965517,zone19
2257,-9.803921588,398.1896552,zone19
2258,-9.803921588,381.9827586,zone19
2259,-9.803921588,365.7758621,zone19
2260,-9.803921588,349.5689655,zone19
2261,-9.803921588,333.362069,zone19
2262,-9.803921588,317.1551724,zone18
2263,-9.803921588,300.9482759,zone18
2264,-9.803921588,284.7413793,zone18
2265,-9.803921588,268.5344828,zone17
2266,-9.803921588,252.3275862,zone17
2267,-9.803921588,236.1206897,zone9
2268,-9.803921588,219.9137931,zone9
2269,-9.803921588,203.7068966,zone9
2270,-9.803921588,187.5,zone9
2271,-9.803921588,171.2931034,zone9
2272,-9.803921588,155.0862069,zone2
2273,-9.803921588,138.8793103,zone2
2274,-9.803921588,122.6724138,zone2
2275,-9.803921588,106.4655172,zone2
2276,-9.803921588,90.25862069,zone4
2277,-9.803921588,74.05172414,zone4
2278,-9.803921588,57.84482759,zone4
2279,-9.803921588,41.63793103,zone4
2280,-9.803921588,25.43103448,zone1
2281,-9.803921588,9.224137931,zone1
2282,-9.803921588,-6.982758621,zone1
2283,-9.803921588,-23.18965517,zone1
2284,-9.803921588,-39.39655172,zone12
2285,0,414.3965517,zone19
2286,0,398.1896552,zone19
2287,0,381.9827586,zone19
2288,0,365.7758621,zone19
2289,0,349.5689655,zone19
2290,0,333.362069,zone19
2291,0,317.1551724,zone18
2292,0,300.9482759,zone18
2293,0,284.7413793,zone18
2294,0,268.5344828,zone17
2295,0,252.3275862,zone17
2296,0,236.1206897,zone9
2297,0,219.9137931,zone9
2298,0,203.7068966,zone9
2299,0,187.5,zone9
2300,0,171.2931034,zone9
2301,0,155.0862069,zone2
2302,0,138.8793103,zone2
2303,0,122.6724138,zone2
2304,0,106.4655172,zone2
2305,0,90.25862069,zone4
2306,0,74.05172414,zone4
2307,0,57.84482759,zone4
2308,0,41.63793103,zone4
2309,0,25.43103448,zone1
2310,0,9.224137931,zone1
2311,0,-6.982758621,zone1
2312,0,-23.18965517,zone1
2313,0,-39.39655172,zone1
2314,9.803921588,414.3965517,zone19
2315,9.803921588,398.1896552,zone19
2316,9.803921588,381.9827586,zone19
2317,9.803921588,365.7758621,zone19
2318,9.803921588,349.5689655,zone19
2319,9.803921588,333.362069,zone19
2320,9.803921588,317.1551724,zone18
2321,9.803921588,300.9482759,zone18
2322,9.803921588,284.7413793,zone18
2323,9.803921588,268.5344828,zone17
2324,9.803921588,252.3275862,zone17
2325,9.803921588,236.1206897,zone9
2326,9.803921588,219.9137931,zone9
2327,9.803921588,203.7068966,zone9
2328,9.803921588,187.5,zone9
2329,9.803921588,171.2931034,zone9
2330,9.803921588,155.0862069,zone2
2331,9.803921588,138.8793103,zone2
2332,9.803921588,122.6724138,zone2
2333,9.803921588,106.4655172,zone2
2334,9.803921588,90.25862069,zone4
2335,9.803921588,74.05172414,zone4
2336,9.803921588,57.84482759,zone4
2337,9.803921588,41.63793103,zone4
2338,9.803921588,25.43103448,zone1
2339,9.803921588,9.224137931,zone1
2340,9.803921588,-6.982758621,zone1
2341,9.803921588,-23.18965517,zone1
2342,9.803921588,-39.39655172,zone7
2343,19.60784318,414.3965517,zone19
2344,19.60784318,398.1896552,zone19
2345,19.60784318,381.9827586,zone19
2346,19.60784318,365.7758621,zone19
2347,19.60784318,349.5689655,zone19
2348,19.60784318,333.362069,zone19
2349,19.60784318,317.1551724,zone18
2350,19.60784318,300.9482759,zone18
2351,19.60784318,284.7413793,zone18
2352,19.60784318,268.5344828,zone17
2353,19.60784318,252.3275862,zone17
2354,19.60784318,236.1206897,zone9
2355,19.60784318,219.9137931,zone9
2356,19.60784318,203.7068966,zone9
2357,19.60784318,187.5,zone9
2358,19.60784318,171.2931034,zone9
2359,19.60784318,155.0862069,zone2
2360,19.60784318,138.8793103,zone2
2361,19.60784318,122.6724138,zone2
2362,19.60784318,106.4655172,zone2
2363,19.60784318,90.25862069,zone4
2364,19.60784318,74.05172414,zone4
2365,19.60784318,57.84482759,zone4
2366,19.60784318,41.63793103,zone4
2367,19.60784318,25.43103448,zone1
2368,19.60784318,9.224137931,zone1
2369,19.60784318,-6.982758621,zone1
2370,19.60784318,-23.18965517,zone1
2371,19.60784318,-39.39655172,zone7
2372,29.41176476,414.3965517,zone19
2373,29.41176476,398.1896552,zone19
2374,29.41176476,381.9827586,zone19
2375,29.41176476,365.7758621,zone19
2376,29.41176476,349.5689655,zone19
2377,29.41176476,333.362069,zone19
2378,29.41176476,317.1551724,zone18
2379,29.41176476,300.9482759,zone18
2380,29.41176476,284.7413793,zone18
2381,29.41176476,268.5344828,zone17
2382,29.41176476,252.3275862,zone17
2383,29.41176476,236.1206897,zone17
2384,29.41176476,219.9137931,zone9
2385,29.41176476,203.7068966,zone9
2386,29.41176476,187.5,zone9
2387,29.41176476,171.2931034,zone9
2388,29.41176476,155.0862069,zone2
2389,29.41176476,138.8793103,zone2
2390,29.41176476,122.6724138,zone2
2391,29.41176476,106.4655172,zone2
2392,29.41176476,90.25862069,zone4
2393,29.41176476,74.05172414,zone4
2394,29.41176476,57.84482759,zone4
2395,29.41176476,41.63793103,zone7
2396,29.41176476,25.43103448,zone1
2397,29.41176476,9.224137931,zone1
2398,29.41176476,-6.982758621,zone1
2399,29.41176476,-23.18965517,zone1
2400,29.41176476,-39.39655172,zone7
2401,39.21568635,414.3965517,zone19
2402,39.21568635,398.1896552,zone19
2403,39.21568635,381.9827586,zone19
2404,39.21568635,365.7758621,zone19
2405,39.21568635,349.5689655,zone19
2406,39.21568635,333.362069,zone19
2407,39.21568635,317.1551724,zone18
2408,39.21568635,300.9482759,zone18
2409,39.21568635,284.7413793,zone18
2410,39.21568635,268.5344828,zone17
2411,39.21568635,252.3275862,zone17
2412,39.21568635,236.1206897,zone17
2413,39.21568635,219.9137931,zone9
2414,39.21568635,203.7068966,zone9
2415,39.21568635,187.5,zone9
2416,39.21568635,171.2931034,zone9
2417,39.21568635,155.0862069,zone2
2418,39.21568635,138.8793103,zone2
2419,39.21568635,122.6724138,zone2
2420,39.21568635,106.4655172,zone2
2421,39.21568635,90.25862069,zone4
2422,39.21568635,74.05172414,zone4
2423,39.21568635,57.84482759,zone7
2424,39.21568635,41.63793103,zone7
2425,39.21568635,25.43103448,zone7
2426,39.21568635,9.224137931,zone7
2427,39.21568635,-6.982758621,zone1
2428,39.21568635,-23.18965517,zone7
2429,39.21568635,-39.39655172,zone7
2430,49.01960794,414.3965517,zone19
2431,49.01960794,398.1896552,zone19
2432,49.01960794,381.9827586,zone19
2433,49.01960794,365.7758621,zone19
2434,49.01960794,349.5689655,zone19
2435,49.01960794,333.362069,zone19
2436,49.01960794,317.1551724,zone19
2437,49.01960794,300.9482759,zone18
2438,49.01960794,284.7413793,zone18
2439,49.01960794,268.5344828,zone17
2440,49.01960794,252.3275862,zone17
2441,49.01960794,236.1206897,zone17
2442,49.01960794,219.9137931,zone9
2443,49.01960794,203.7068966,zone9
2444,49.01960794,187.5,zone9
2445,49.01960794,171.2931034,zone9
2446,49.01960794,155.0862069,zone2
2447,49.01960794,138.8793103,zone2
2448,49.01960794,122.6724138,zone2
2449,49.01960794,106.4655172,zone2
2450,49.01960794,90.25862069,zone2
2451,49.01960794,74.05172414,zone7
2452,49.01960794,57.84482759,zone7
2453,49.01960794,41.63793103,zone7
2454,49.01960794,25.43103448,zone7
2455,49.01960794,9.224137931,zone7
2456,49.01960794,-6.982758621,zone7
2457,49.01960794,-23.18965517,zone7
2458,49.01960794,-39.39655172,zone7
2459,58.82352953,414.3965517,zone19
2460,58.82352953,398.1896552,zone19
2461,58.82352953,381.9827586,zone19
2462,58.82352953,365.7758621,zone19
2463,58.82352953,349.5689655,zone19
2464,58.82352953,333.362069,zone19
2465,58.82352953,317.1551724,zone19
2466,58.82352953,300.9482759,zone18
2467,58.82352953,284.7413793,zone18
2468,58.82352953,268.5344828,zone17
2469,58.82352953,252.3275862,zone17
2470,58.82352953,236.1206897,zone17
2471,58.82352953,219.9137931,zone9
2472,58.82352953,203.7068966,zone9
2473,58.82352953,187.5,zone9
2474,58.82352953,171.2931034,zone9
2475,58.82352953,155.0862069,zone2
2476,58.82352953,138.8793103,zone2
2477,58.82352953,122.6724138,zone2
2478,58.82352953,106.4655172,zone2
2479,58.82352953,90.25862069,zone3
2480,58.82352953,74.05172414,zone7
2481,58.82352953,57.84482759,zone7
2482,58.82352953,41.63793103,zone7
2483,58.82352953,25.43103448,zone7
2484,58.82352953,9.224137931,zone7
2485,58.82352953,-6.982758621,zone7
2486,58.82352953,-23.18965517,zone7
2487,58.82352953,-39.39655172,zone7
2488,68.62745112,414.3965517,zone19
2489,68.62745112,398.1896552,zone19
2490,68.62745112,381.9827586,zone19
2491,68.62745112,365.7758621,zone19
2492,68.62745112,349.5689655,zone19
2493,68.62745112,333.362069,zone19
2494,68.62745112,317.1551724,zone19
2495,68.62745112,300.9482759,zone18
2496,68.62745112,284.7413793,zone18
2497,68.62745112,268.5344828,zone17
2498,68.62745112,252.3275862,zone17
2499,68.62745112,236.1206897,zone17
2500,68.62745112,219.9137931,zone9
2501,68.62745112,203.7068966,zone9
2502,68.62745112,187.5,zone9
2503,68.62745112,171.2931034,zone9
2504,68.62745112,155.0862069,zone2
2505,68.62745112,138.8793103,zone2
2506,68.62745112,122.6724138,zone2
2507,68.62745112,106.4655172,zone3
2508,68.62745112,90.25862069,zone3
2509,68.62745112,74.05172414,zone3
2510,68.62745112,57.84482759,zone7
2511,68.62745112,41.63793103,zone7
2512,68.62745112,25.43103448,zone7
2513,68.62745112,9.224137931,zone7
2514,68.62745112,-6.982758621,zone7
2515,68.62745112,-23.18965517,zone7
2516,68.62745112,-39.39655172,zone7
2517,78.43137271,414.3965517,zone19
2518,78.43137271,398.1896552,zone19
2519,78.43137271,381.9827586,zone19
2520,78.43137271,365.7758621,zone19
2521,78.43137271,349.5689655,zone19
2522,78.43137271,333.362069,zone19
2523,78.43137271,317.1551724,zone19
2524,78.43137271,300.9482759,zone18
2525,78.43137271,284.7413793,zone18
2526,78.43137271,268.5344828,zone17
2527,78.43137271,252.3275862,zone17
2528,78.43137271,236.1206897,zone17
2529,78.43137271,219.9137931,zone9
2530,78.43137271,203.7068966,zone9
2531,78.43137271,187.5,zone9
2532,78.43137271,171.2931034,zone9
2533,78.43137271,155.0862069,zone9
2534,78.43137271,138.8793103,zone2
2535,78.43137271,122.6724138,zone3
2536,78.43137271,106.4655172,zone3
2537,78.43137271,90.25862069,zone3
2538,78.43137271,74.05172414,zone3
2539,78.43137271,57.84482759,zone7
2540,78.43137271,41.63793103,zone7
2541,78.43137271,25.43103448,zone7
2542,78.43137271,9.224137931,zone7
2543,78.43137271,-6.982758621,zone7
2544,78.43137271,-23.18965517,zone7
2545,78.43137271,-39.39655172,zone7
2546,88.23529429,414.3965517,zone19
2547,88.23529429,398.1896552,zone19
2548,88.23529429,381.9827586,zone19
2549,88.23529429,365.7758621,zone19
2550,88.23529429,349.5689655,zone19
2551,88.23529429,333.362069,zone19
2552,88.23529429,317.1551724,zone19
2553,88.23529429,300.9482759,zone18
2554,88.23529429,284.7413793,zone18
2555,88.23529429,268.5344828,zone18
2556,88.23529429,252.3275862,zone17
2557,88.23529429,236.1206897,zone17
2558,88.23529429,219.9137931,zone9
2559,88.23529429,203.7068966,zone9
2560,88.23529429,187.5,zone9
2561,88.23529429,171.2931034,zone9
2562,88.23529429,155.0862069,zone9
2563,88.23529429,138.8793103,zone3
2564,88.23529429,122.6724138,zone3
2565,88.23529429,106.4655172,zone3
2566,88.23529429,90.25862069,zone3
2567,88.23529429,74.05172414,zone3
2568,88.23529429,57.84482759,zone3
2569,88.23529429,41.63793103,zone7
2570,88.23529429,25.43103448,zone7
2571,88.23529429,9.224137931,zone7
2572,88.23529429,-6.982758621,zone7
2573,88.23529429,-23.18965517,zone7
2574,88.23529429,-39.39655172,zone7
2575,98.03921588,414.3965517,zone19
2576,98.03921588,398.1896552,zone19
2577,98.03921588,381.9827586,zone19
2578,98.03921588,365.7758621,zone19
2579,98.03921588,349.5689655,zone19
2580,98.03921588,333.362069,zone19
2581,98.03921588,317.1551724,zone19
2582,98.03921588,300.9482759,zone18
2583,98.03921588,284.7413793,zone18
2584,98.03921588,268.5344828,zone18
2585,98.03921588,252.3275862,zone17
2586,98.03921588,236.1206897,zone17
2587,98.03921588,219.9137931,zone17
2588,98.03921588,203.7068966,zone9
2589,98.03921588,187.5,zone9
2590,98.03921588,171.2931034,zone9
2591,98.03921588,155.0862069,zone5
2592,98.03921588,138.8793103,zone3
2593,98.03921588,122.6724138,zone3
2594,98.03921588,106.4655172,zone3
2595,98.03921588,90.25862069,zone3
2596,98.03921588,74.05172414,zone3
2597,98.03921588,57.84482759,zone3
2598,98.03921588,41.63793103,zone3
2599,98.03921588,25.43103448,zone3
2600,98.03921588,9.224137931,zone7
2601,98.03921588,-6.982758621,zone7
2602,98.03921588,-23.18965517,zone3
2603,98.03921588,-39.39655172,zone3
2604,107.8431375,414.3965517,zone19
2605,107.8431375,398.1896552,zone19
2606,107.8431375,381.9827586,zone19
2607,107.8431375,365.7758621,zone19
2608,107.8431375,349.5689655,zone19
2609,107.8431375,333.362069,zone19
2610,107.8431375,317.1551724,zone19
2611,107.8431375,300.9482759,zone18
2612,107.8431375,284.7413793,zone18
2613,107.8431375,268.5344828,zone18
2614,107.8431375,252.3275862,zone17
2615,107.8431375,236.1206897,zone17
2616,107.8431375,219.9137931,zone17
2617,107.8431375,203.7068966,zone9
2618,107.8431375,187.5,zone9
2619,107.8431375,171.2931034,zone5
2620,107.8431375,155.0862069,zone5
2621,107.8431375,138.8793103,zone5
2622,107.8431375,122.6724138,zone3
2623,107.8431375,106.4655172,zone3
2624,107.8431375,90.25862069,zone3
2625,107.8431375,74.05172414,zone3
2626,107.8431375,57.84482759,zone3
2627,107.8431375,41.63793103,zone3
2628,107.8431375,25.43103448,zone3
2629,107.8431375,9.224137931,zone3
2630,107.8431375,-6.982758621,zone3
2631,107.8431375,-23.18965517,zone3
2632,107.8431375,-39.39655172,zone3
2633,117.6470591,414.3965517,zone19
2634,117.6470591,398.1896552,zone19
2635,117.6470591,381.9827586,zone19
2636,117.6470591,365.7758621,zone19
2637,117.6470591,349.5689655,zone19
2638,117.6470591,333.362069,zone19
2639,117.6470591,317.1551724,zone19
2640,117.6470591,300.9482759,zone19
2641,117.6470591,284.7413793,zone18
2642,117.6470591,268.5344828,zone18
2643,117.6470591,252.3275862,zone17
2644,117.6470591,236.1206897,zone17
2645,117.6470591,219.9137931,zone17
2646,117.6470591,203.7068966,zone5
2647,117.6470591,187.5,zone5
2648,117.6470591,171.2931034,zone5
2649,117.6470591,155.0862069,zone5
2650,117.6470591,138.8793103,zone5
2651,117.6470591,122.6724138,zone3
2652,117.6470591,106.4655172,zone3
2653,117.6470591,90.25862069,zone3
2654,117.6470591,74.05172414,zone3
2655,117.6470591,57.84482759,zone3
2656,117.6470591,41.63793103,zone3
2657,117.6470591,25.43103448,zone3
2658,117.6470591,9.224137931,zone3
2659,117.6470591,-6.982758621,zone3
2660,117.6470591,-23.18965517,zone3
2661,117.6470591,-39.39655172,zone3
2662,127.4509806,414.3965517,zone19
2663,127.4509806,398.1896552,zone19
2664,127.4509806,381.9827586,zone19
2665,127.4509806,365.7758621,zone19
2666,127.4509806,349.5689655,zone19
2667,127.4509806,333.362069,zone19
2668,127.4509806,317.1551724,zone19
2669,127.4509806,300.9482759,zone19
2670,127.4509806,284.7413793,zone18
2671,127.4509806,268.5344828,zone18
2672,127.4509806,252.3275862,zone18
2673,127.4509806,236.1206897,zone17
2674,127.4509806,219.9137931,zone14
2675,127.4509806,203.7068966,zone14
2676,127.4509806,187.5,zone5
2677,127.4509806,171.2931034,zone5
2678,127.4509806,155.0862069,zone5
2679,127.4509806,138.8793103,zone5
2680,127.4509806,122.6724138,zone5
2681,127.4509806,106.4655172,zone3
2682,127.4509806,90.25862069,zone3
2683,127.4509806,74.05172414,zone3
2684,127.4509806,57.84482759,zone3
2685,127.4509806,41.63793103,zone3
2686,127.4509806,25.43103448,zone3
2687,127.4509806,9.224137931,zone3
2688,127.4509806,-6.982758621,zone3
2689,127.4509806,-23.18965517,zone3
2690,127.4509806,-39.39655172,zone3
2691,137.2549022,414.3965517,zone19
2692,137.2549022,398.1896552,zone19
2693,137.2549022,381.9827586,zone19
2694,137.2549022,365.7758621,zone19
2695,137.2549022,349.5689655,zone19
2696,137.2549022,333.362069,zone19
2697,137.2549022,317.1551724,zone19
2698,137.2549022,300.9482759,zone19
2699,137.2549022,284.7413793,zone18
2700,137.2549022,268.5344828,zone18
2701,137.2549022,252.3275862,zone18
2702,137.2549022,236.1206897,zone14
2703,137.2549022,219.9137931,zone14
2704,137.2549022,203.7068966,zone14
2705,137.2549022,187.5,zone5
2706,137.2549022,171.2931034,zone5
2707,137.2549022,155.0862069,zone5
2708,137.2549022,138.8793103,zone5
2709,137.2549022,122.6724138,zone5
2710,137.2549022,106.4655172,zone5
2711,137.2549022,90.25862069,zone3
2712,137.2549022,74.05172414,zone3
2713,137.2549022,57.84482759,zone3
2714,137.2549022,41.63793103,zone3
2715,137.2549022,25.43103448,zone3
2716,137.2549022,9.224137931,zone3
2717,137.2549022,-6.982758621,zone3
2718,137.2549022,-23.18965517,zone3
2719,137.2549022,-39.39655172,zone3
2720,147.0588238,414.3965517,zone19
2721,147.0588238,398.1896552,zone19
2722,147.0588238,381.9827586,zone19
2723,147.0588238,365.7758621,zone19
2724,147.0588238,349.5689655,zone19
2725,147.0588238,333.362069,zone19
2726,147.0588238,317.1551724,zone19
2727,147.0588238,300.9482759,zone19
2728,147.0588238,284.7413793,zone19
2729,147.0588238,268.5344828,zone18
2730,147.0588238,252.3275862,zone16
2731,147.0588238,236.1206897,zone14
2732,147.0588238,219.9137931,zone14
2733,147.0588238,203.7068966,zone14
2734,147.0588238,187.5,zone14
2735,147.0588238,171.2931034,zone5
2736,147.0588238,155.0862069,zone5
2737,147.0588238,138.8793103,zone5
2738,147.0588238,122.6724138,zone5
2739,147.0588238,106.4655172,zone5
2740,147.0588238,90.25862069,zone5
2741,147.0588238,74.05172414,zone3
2742,147.0588238,57.84482759,zone3
2743,147.0588238,41.63793103,zone3
2744,147.0588238,25.43103448,zone3
2745,147.0588238,9.224137931,zone3
2746,147.0588238,-6.982758621,zone3
2747,147.0588238,-23.18965517,zone3
2748,147.0588238,-39.39655172,zone3
2749,156.8627454,414.3965517,zone19
2750,156.8627454,398.1896552,zone19
2751,156.8627454,381.9827586,zone19
2752,156.8627454,365.7758621,zone19
2753,156.8627454,349.5689655,zone19
2754,156.8627454,333.362069,zone19
2755,156.8627454,317.1551724,zone19
2756,156.8627454,300.9482759,zone19
2757,156.8627454,284.7413793,zone19
2758,156.8627454,268.5344828,zone16
2759,156.8627454,252.3275862,zone16
2760,156.8627454,236.1206897,zone16
2761,156.8627454,219.9137931,zone14
2762,156.8627454,203.7068966,zone14
2763,156.8627454,187.5,zone14
2764,156.8627454,171.2931034,zone5
2765,156.8627454,155.0862069,zone5
2766,156.8627454,138.8793103,zone5
2767,156.8627454,122.6724138,zone5
2768,156.8627454,106.4655172,zone5
2769,156.8627454,90.25862069,zone5
2770,156.8627454,74.05172414,zone5
2771,156.8627454,57.84482759,zone3
2772,156.8627454,41.63793103,zone3
2773,156.8627454,25.43103448,zone3
2774,156.8627454,9.224137931,zone3
2775,156.8627454,-6.982758621,zone3
2776,156.8627454,-23.18965517,zone3
2777,156.8627454,-39.39655172,zone3
2778,166.666667,414.3965517,zone19
2779,166.666667,398.1896552,zone19
2780,166.666667,381.9827586,zone19
2781,166.666667,365.7758621,zone19
2782,166.666667,349.5689655,zone19
2783,166.666667,333.362069,zone19
2784,166.666667,317.1551724,zone19
2785,166.666667,300.9482759,zone19
2786,166.666667,284.7413793,zone19
2787,166.666667,268.5344828,zone16
2788,166.666667,252.3275862,zone16
2789,166.666667,236.1206897,zone16
2790,166.666667,219.9137931,zone14
2791,166.666667,203.7068966,zone14
2792,166.666667,187.5,zone14
2793,166.666667,171.2931034,zone14
2794,166.666667,155.0862069,zone5
2795,166.666667,138.8793103,zone5
2796,166.666667,122.6724138,zone5
2797,166.666667,106.4655172,zone5
2798,166.666667,90.25862069,zone5
2799,166.666667,74.05172414,zone5
2800,166.666667,57.84482759,zone5
2801,166.666667,41.63793103,zone5
2802,166.666667,25.43103448,zone3
2803,166.666667,9.224137931,zone3
2804,166.666667,-6.982758621,zone3
2805,166.666667,-23.18965517,zone3
2806,166.666667,-39.39655172,zone5
2807,176.4705886,414.3965517,zone19
2808,176.4705886,398.1896552,zone19
2809,176.4705886,381.9827586,zone19
2810,176.4705886,365.7758621,zone19
2811,176.4705886,349.5689655,zone19
2812,176.4705886,333.362069,zone19
2813,176.4705886,317.1551724,zone19
2814,176.4705886,300.9482759,zone19
2815,176.4705886,284.7413793,zone19
2816,176.4705886,268.5344828,zone19
2817,176.4705886,252.3275862,zone16
2818,176.4705886,236.1206897,zone16
2819,176.4705886,219.9137931,zone16
2820,176.4705886,203.7068966,zone14
2821,176.4705886,187.5,zone14
2822,176.4705886,171.2931034,zone14
2823,176.4705886,155.0862069,zone5
2824,176.4705886,138.8793103,zone5
2825,176.4705886,122.6724138,zone5
2826,176.4705886,106.4655172,zone5
2827,176.4705886,90.25862069,zone5
2828,176.4705886,74.05172414,zone5
2829,176.4705886,57.84482759,zone5
2830,176.4705886,41.63793103,zone5
2831,176.4705886,25.43103448,zone5
2832,176.4705886,9.224137931,zone5
2833,176.4705886,-6.982758621,zone5
2834,176.4705886,-23.18965517,zone5
2835,176.4705886,-39.39655172,zone5
2836,186.2745102,414.3965517,zone19
2837,186.2745102,398.1896552,zone19
2838,186.2745102,381.9827586,zone19
2839,186.2745102,365.7758621,zone19
2840,186.2745102,349.5689655,zone19
2841,186.2745102,333.362069,zone19
2842,186.2745102,317.1551724,zone19
2843,186.2745102,300.9482759,zone19
2844,186.2745102,284.7413793,zone19
2845,186.2745102,268.5344828,zone19
2846,186.2745102,252.3275862,zone16
2847,186.2745102,236.1206897,zone16
2848,186.2745102,219.9137931,zone16
2849,186.2745102,203.7068966,zone14
2850,186.2745102,187.5,zone14
2851,186.2745102,171.2931034,zone14
2852,186.2745102,155.0862069,zone14
2853,186.2745102,138.8793103,zone5
2854,186.2745102,122.6724138,zone5
2855,186.2745102,106.4655172,zone5
2856,186.2745102,90.25862069,zone5
2857,186.2745102,74.05172414,zone5
2858,186.2745102,57.84482759,zone5
2859,186.2745102,41.63793103,zone5
2860,186.2745102,25.43103448,zone5
2861,186.2745102,9.224137931,zone5
2862,186.2745102,-6.982758621,zone5
2863,186.2745102,-23.18965517,zone5
2864,186.2745102,-39.39655172,zone5
2865,196.0784318,414.3965517,zone19
2866,196.0784318,398.1896552,zone19
2867,196.0784318,381.9827586,zone19
2868,196.0784318,365.7758621,zone19
2869,196.0784318,349.5689655,zone19
2870,196.0784318,333.362069,zone19
2871,196.0784318,317.1551724,zone19
2872,196.0784318,300.9482759,zone19
2873,196.0784318,284.7413793,zone19
2874,196.0784318,268.5344828,zone19
2875,196.0784318,252.3275862,zone16
2876,196.0784318,236.1206897,zone16
2877,196.0784318,219.9137931,zone16
2878,196.0784318,203.7068966,zone16
2879,196.0784318,187.5,zone14
2880,196.0784318,171.2931034,zone14
2881,196.0784318,155.0862069,zone14
2882,196.0784318,138.8793103,zone14
2883,196.0784318,122.6724138,zone5
2884,196.0784318,106.4655172,zone5
2885,196.0784318,90.25862069,zone5
2886,196.0784318,74.05172414,zone5
2887,196.0784318,57.84482759,zone5
2888,196.0784318,41.63793103,zone5
2889,196.0784318,25.43103448,zone5
2890,196.0784318,9.224137931,zone5
2891,196.0784318,-6.982758621,zone5
2892,196.0784318,-23.18965517,zone5
2893,196.0784318,-39.39655172,zone5
2894,205.8823534,414.3965517,zone19
2895,205.8823534,398.1896552,zone19
2896,205.8823534,381.9827586,zone19
2897,205.8823534,365.7758621,zone19
2898,205.8823534,349.5689655,zone19
2899,205.8823534,333.362069,zone19
2900,205.8823534,317.1551724,zone19
2901,205.8823534,300.9482759,zone19
2902,205.8823534,284.7413793,zone19
2903,205.8823534,268.5344828,zone19
2904,205.8823534,252.3275862,zone19
2905,205.8823534,236.1206897,zone16
2906,205.8823534,219.9137931,zone16
2907,205.8823534,203.7068966,zone16
2908,205.8823534,187.5,zone14
2909,205.8823534,171.2931034,zone14
2910,205.8823534,155.0862069,zone14
2911,205.8823534,138.8793103,zone14
2912,205.8823534,122.6724138,zone14
2913,205.8823534,106.4655172,zone5
2914,205.8823534,90.25862069,zone5
2915,205.8823534,74.05172414,zone5
2916,205.8823534,57.84482759,zone5
2917,205.8823534,41.63793103,zone5
2918,205.8823534,25.43103448,zone5
2919,205.8823534,9.224137931,zone5
2920,205.8823534,-6.982758621,zone5
2921,205.8823534,-23.18965517,zone5
2922,205.8823534,-39.39655172,zone5
2923,215.6862749,414.3965517,zone19
2924,215.6862749,398.1896552,zone19
2925,215.6862749,381.9827586,zone19
2926,215.6862749,365.7758621,zone19
2927,215.6862749,349.5689655,zone19
2928,215.6862749,333.362069,zone19
2929,215.6862749,317.1551724,zone19
2930,215.6862749,300.9482759,zone19
2931,215.6862749,284.7413793,zone19
2932,215.6862749,268.5344828,zone19
